5.041098e+001,7.017840e+001
5.233945e+001,6.975842e+001
5.426792e+001,6.657199e+001
5.619638e+001,6.674512e+001
5.812485e+001,6.699038e+001
6.005332e+001,6.671882e+001
6.198178e+001,6.646086e+001
6.391025e+001,6.369358e+001
6.583871e+001,6.225713e+001
6.776718e+001,6.192271e+001
6.969565e+001,6.189480e+001
7.162411e+001,6.128498e+001
7.355258e+001,6.050729e+001
7.548105e+001,5.973169e+001
7.740952e+001,5.873323e+001
7.933798e+001,5.758879e+001
8.126645e+001,5.735691e+001
8.319492e+001,5.878520e+001
8.512338e+001,5.828809e+001
8.705185e+001,5.688997e+001
8.898032e+001,5.738686e+001
9.090878e+001,5.749329e+001
9.283725e+001,5.565506e+001
9.476572e+001,5.476170e+001
9.669418e+001,5.545712e+001
9.862265e+001,5.558004e+001
1.005511e+002,5.444145e+001
1.024796e+002,5.390138e+001
1.044081e+002,5.375427e+001
1.063365e+002,5.340216e+001
1.082650e+002,5.241833e+001
1.101935e+002,5.163305e+001
1.121219e+002,5.201622e+001
1.140504e+002,5.304597e+001
1.159789e+002,5.351458e+001
1.179073e+002,5.205441e+001
1.198358e+002,5.082665e+001
1.217643e+002,5.106575e+001
1.236927e+002,5.194402e+001
1.256212e+002,5.157453e+001
1.275497e+002,5.049798e+001
1.294781e+002,5.136089e+001
1.314066e+002,5.162708e+001
1.333351e+002,5.083556e+001
1.352635e+002,5.127815e+001
1.371920e+002,5.090739e+001
1.391205e+002,5.072243e+001
1.410489e+002,5.028595e+001
1.429774e+002,4.958035e+001
1.449059e+002,4.974089e+001
1.468343e+002,4.974628e+001
1.487628e+002,5.044469e+001
1.506913e+002,5.075331e+001
1.526197e+002,4.989043e+001
1.545482e+002,4.947559e+001
1.564767e+002,5.017232e+001
1.584051e+002,5.020630e+001
1.603336e+002,4.967132e+001
1.622621e+002,4.941842e+001
1.641905e+002,4.938881e+001
1.661190e+002,5.033771e+001
1.680475e+002,5.002660e+001
1.699759e+002,4.919732e+001
1.719044e+002,4.990533e+001
1.738329e+002,4.943343e+001
1.757613e+002,4.944727e+001
1.776898e+002,4.946734e+001
1.796183e+002,4.933956e+001
1.815467e+002,4.936610e+001
1.834752e+002,5.001018e+001
1.854037e+002,4.945556e+001
1.873321e+002,4.943837e+001
1.892606e+002,5.003287e+001
1.911891e+002,4.929149e+001
1.931175e+002,4.980255e+001
1.950460e+002,5.065738e+001
1.969745e+002,5.010357e+001
1.989029e+002,4.858142e+001
2.008314e+002,4.936637e+001
2.027599e+002,5.062326e+001
2.046883e+002,4.959494e+001
2.066168e+002,4.920104e+001
2.085453e+002,5.038646e+001
2.104737e+002,4.932135e+001
2.124022e+002,5.198486e+001
2.143307e+002,5.128294e+001
2.162591e+002,4.948527e+001
2.181876e+002,4.941115e+001
2.201161e+002,5.043531e+001
2.220445e+002,5.023489e+001
2.239730e+002,4.989816e+001
2.259015e+002,4.964616e+001
2.278299e+002,4.952551e+001
2.297584e+002,4.968211e+001
2.316869e+002,5.026852e+001
2.336153e+002,5.017057e+001
2.355438e+002,4.971067e+001
2.374723e+002,4.966320e+001
2.394007e+002,5.070251e+001
2.413292e+002,5.048489e+001
2.432577e+002,5.013799e+001
2.451861e+002,4.945145e+001
2.471146e+002,4.845598e+001
2.490431e+002,4.836336e+001
2.509715e+002,5.008072e+001
2.529000e+002,5.022817e+001
2.548285e+002,4.974487e+001
2.567569e+002,4.993803e+001
2.586854e+002,5.025253e+001
2.606139e+002,4.826308e+001
2.625423e+002,4.754552e+001
2.644708e+002,4.817134e+001
2.663993e+002,4.901266e+001
2.683277e+002,4.877986e+001
2.702562e+002,4.861287e+001
2.721847e+002,4.853518e+001
2.741131e+002,4.881732e+001
2.760416e+002,4.930101e+001
2.779701e+002,4.915881e+001
2.798985e+002,4.762910e+001
2.818270e+002,4.860096e+001
2.837555e+002,4.857428e+001
2.856839e+002,4.654803e+001
2.876124e+002,4.643144e+001
2.895409e+002,4.746356e+001
2.914693e+002,4.830196e+001
2.933978e+002,4.753906e+001
2.953263e+002,4.615947e+001
2.972547e+002,4.698709e+001
2.991832e+002,4.706266e+001
3.011117e+002,4.725332e+001
3.030401e+002,4.650164e+001
